,Insulation thickness (m),Window U-value (W/m2K),Window SHGC (ratio),Shading control (W/m2),Thermostat settings offset (C),Heating energy (kWh),Cooling energy (kWh),Total energy (kWh) 
5754,0.2,2.1,0.8,0,3,2734.858121001382,479.0,3213.9
5755,0.2,2.1,0.8,0,2,2542.2418333168202,584.5,3126.8
5756,0.2,2.1,0.8,0,1,2351.5477951063694,695.0,3046.5
5757,0.2,2.1,0.8,0,0,2164.781071634,812.7,2977.5
5758,0.2,2.1,0.8,0,-1,1981.426463832985,931.7,2913.1
5759,0.2,2.1,0.8,0,-2,1801.352114810448,1045.6,2846.9
5760,0.2,2.1,0.8,0,-3,1625.0824287940598,1146.0,2771.1
5761,0.2,2.1,0.8,200,3,2200.017533733938,1326.9,3526.9
5762,0.2,2.1,0.8,200,2,2017.8342778294266,1487.1,3504.9
5763,0.2,2.1,0.8,200,1,1838.8094349367582,1643.4,3482.2
5764,0.2,2.1,0.8,200,0,1664.9237132308656,1792.9,3457.9
5765,0.2,2.1,0.8,200,-1,1497.6912818920025,1929.2,3426.9
5766,0.2,2.1,0.8,200,-2,1337.7280915439444,2045.2,3383.0
5767,0.2,2.1,0.8,200,-3,1185.544351086852,2138.0,3323.5
5768,0.2,2.1,0.8,400,3,1809.566065738309,2399.3,4208.9
5769,0.2,2.1,0.8,400,2,1640.4521213169567,2554.2,4194.6
5770,0.2,2.1,0.8,400,1,1479.3852460297442,2697.4,4176.8
5771,0.2,2.1,0.8,400,0,1323.7458807025346,2825.5,4149.2
5772,0.2,2.1,0.8,400,-1,1177.7887939833718,2934.7,4112.5
5773,0.2,2.1,0.8,400,-2,1039.3196176265046,3024.2,4063.5
5774,0.2,2.1,0.8,400,-3,910.9655325531779,3095.5,4006.5
5775,0.2,2.1,0.8,600,3,1428.5687860339417,3566.0,4994.5
5776,0.2,2.1,0.8,600,2,1284.2795028928072,3705.8,4990.0
5777,0.2,2.1,0.8,600,1,1147.8536498814508,3833.2,4981.0
5778,0.2,2.1,0.8,600,0,1014.3457112505572,3946.4,4960.8
5779,0.2,2.1,0.8,600,-1,889.9857693620536,4042.9,4932.9
5780,0.2,2.1,0.8,600,-2,774.533833770134,4121.0,4895.5
5781,0.2,2.1,0.8,600,-3,663.2589770691035,4182.9,4846.2
5782,0.2,2.1,0.8,800,3,1232.1356866574167,4140.8,5372.9
5783,0.2,2.1,0.8,800,2,1102.625961924104,4276.5,5379.1
5784,0.2,2.1,0.8,800,1,979.3571850457283,4399.8,5379.1
5785,0.2,2.1,0.8,800,0,863.0286695188006,4509.6,5372.7
5786,0.2,2.1,0.8,800,-1,752.8910998424892,4602.7,5355.6
5787,0.2,2.1,0.8,800,-2,652.0884886605223,4678.0,5330.1
5788,0.2,2.1,0.8,800,-3,556.3302644389144,4737.9,5294.2
5789,0.2,2.1,0.8,1000,3,1224.5999570993256,4154.0,5378.6
5790,0.2,2.1,0.8,1000,2,1095.7340227333661,4289.2,5384.9
5791,0.2,2.1,0.8,1000,1,973.270410820447,4412.1,5385.4
5792,0.2,2.1,0.8,1000,0,857.3123709240837,4521.7,5379.0
5793,0.2,2.1,0.8,1000,-1,748.279648893512,4614.6,5362.9
5794,0.2,2.1,0.8,1000,-2,647.8423389737391,4689.8,5337.6
5795,0.2,2.1,0.8,1000,-3,552.1062015180158,4749.6,5301.7
5796,0.2,1.8,0.2,0,3,2612.051861489442,259.4,2871.4
5797,0.2,1.8,0.2,0,2,2431.8799335553417,345.8,2777.7
5798,0.2,1.8,0.2,0,1,2253.1665543945446,437.8,2690.9
5799,0.2,1.8,0.2,0,0,2076.9427769740855,535.3,2612.3
5800,0.2,1.8,0.2,0,-1,1903.8034164282822,637.6,2541.4
5801,0.2,1.8,0.2,0,-2,1734.9425256333293,740.9,2475.8
5802,0.2,1.8,0.2,0,-3,1569.2098747567125,835.3,2404.5
5803,0.2,1.8,0.2,200,3,2526.7013923110144,367.5,2894.2
5804,0.2,1.8,0.2,200,2,2347.695302869837,466.4,2814.1
5805,0.2,1.8,0.2,200,1,2170.1645356826775,575.1,2745.2
5806,0.2,1.8,0.2,200,0,1995.6219419894387,686.9,2682.5
5807,0.2,1.8,0.2,200,-1,1824.4917065452498,801.3,2625.8
5808,0.2,1.8,0.2,200,-2,1657.00597271336,909.5,2566.6
5809,0.2,1.8,0.2,200,-3,1493.3335471771084,1006.8,2500.1
5810,0.2,1.8,0.2,400,3,2420.2610914813895,542.4,2962.7
5811,0.2,1.8,0.2,400,2,2242.1887450389136,656.0,2898.2
5812,0.2,1.8,0.2,400,1,2067.138569028551,776.9,2844.1
5813,0.2,1.8,0.2,400,0,1894.9128806713918,896.4,2791.3
5814,0.2,1.8,0.2,400,-1,1725.0450249701441,1012.0,2737.0
5815,0.2,1.8,0.2,400,-2,1559.4906160701412,1121.3,2680.8
5816,0.2,1.8,0.2,400,-3,1399.6308685967927,1218.8,2618.4
5817,0.2,1.8,0.2,600,3,2285.3177822080575,773.2,3058.5
5818,0.2,1.8,0.2,600,2,2111.627310166885,895.2,3006.9
5819,0.2,1.8,0.2,600,1,1940.4234995403401,1023.5,2963.9
5820,0.2,1.8,0.2,600,0,1771.9040416128005,1149.4,2921.3
5821,0.2,1.8,0.2,600,-1,1606.403837965183,1269.3,2875.7
5822,0.2,1.8,0.2,600,-2,1445.5251800819165,1379.5,2825.0
5823,0.2,1.8,0.2,600,-3,1292.5215324672686,1474.9,2767.4
5824,0.2,1.8,0.2,800,3,2182.6259629066044,902.1,3084.8
5825,0.2,1.8,0.2,800,2,2012.2258667423102,1028.4,3040.6
5826,0.2,1.8,0.2,800,1,1844.106168649603,1158.3,3002.5
5827,0.2,1.8,0.2,800,0,1678.9889134452665,1285.3,2964.3
5828,0.2,1.8,0.2,800,-1,1517.1924616223992,1404.2,2921.4
5829,0.2,1.8,0.2,800,-2,1362.9352515889657,1512.9,2875.9
5830,0.2,1.8,0.2,800,-3,1215.3750692801134,1606.7,2822.1
5831,0.2,1.8,0.2,1000,3,2177.711848041406,902.8,3080.5
5832,0.2,1.8,0.2,1000,2,2007.3362701569517,1029.1,3036.4
5833,0.2,1.8,0.2,1000,1,1839.5528854555348,1159.0,2998.5
5834,0.2,1.8,0.2,1000,0,1674.470882491138,1285.9,2960.4
5835,0.2,1.8,0.2,1000,-1,1512.7219699990148,1404.8,2917.6
5836,0.2,1.8,0.2,1000,-2,1358.6812495050183,1513.6,2872.2
5837,0.2,1.8,0.2,1000,-3,1211.87649888889,1607.4,2819.2
5838,0.2,1.8,0.32,0,3,2566.277024386453,319.7,2885.9
5839,0.2,1.8,0.32,0,2,2386.74147941911,412.7,2799.4
5840,0.2,1.8,0.32,0,1,2208.977986327247,509.2,2718.2
5841,0.2,1.8,0.32,0,0,2033.543528831293,611.5,2645.0
5842,0.2,1.8,0.32,0,-1,1862.2012966587638,718.8,2581.0
5843,0.2,1.8,0.32,0,-2,1694.584059307046,824.2,2518.7
5844,0.2,1.8,0.32,0,-3,1529.8563095744444,920.0,2449.9
5845,0.2,1.8,0.32,200,3,2374.808009859611,561.3,2936.1
5846,0.2,1.8,0.32,200,2,2198.193484423428,679.0,2877.2
5847,0.2,1.8,0.32,200,1,2024.508559552046,802.5,2827.0
5848,0.2,1.8,0.32,200,0,1853.8003514595848,926.8,2780.6
5849,0.2,1.8,0.32,200,-1,1686.2134124999845,1046.8,2733.0
5850,0.2,1.8,0.32,200,-2,1522.7255476865578,1163.2,2685.9
5851,0.2,1.8,0.32,200,-3,1365.0199442079745,1266.1,2631.1
5852,0.2,1.8,0.32,400,3,2198.107156246916,922.0,3120.1
5853,0.2,1.8,0.32,400,2,2025.1162968893207,1052.3,3077.4
5854,0.2,1.8,0.32,400,1,1854.8165760720658,1183.4,3038.3
5855,0.2,1.8,0.32,400,0,1686.89243189399,1315.3,3002.2
5856,0.2,1.8,0.32,400,-1,1523.894650446426,1440.4,2964.3
5857,0.2,1.8,0.32,400,-2,1367.414000891707,1553.0,2920.4
5858,0.2,1.8,0.32,400,-3,1219.0893215641488,1646.9,2865.9
5859,0.2,1.8,0.32,600,3,1990.2470058100744,1364.4,3354.7
5860,0.2,1.8,0.32,600,2,1823.2183073412978,1506.0,3329.2
5861,0.2,1.8,0.32,600,1,1659.192372510249,1643.0,3302.2
5862,0.2,1.8,0.32,600,0,1498.8607741546218,1772.1,3270.9
5863,0.2,1.8,0.32,600,-1,1345.6825851108126,1890.2,3235.9
5864,0.2,1.8,0.32,600,-2,1201.1145765826257,1994.4,3195.6
5865,0.2,1.8,0.32,600,-3,1064.6356101578183,2081.5,3146.2
5866,0.2,1.8,0.32,800,3,1840.3110046240192,1594.9,3435.2
5867,0.2,1.8,0.32,800,2,1680.6151037912143,1736.1,3416.8
5868,0.2,1.8,0.32,800,1,1525.2908203953027,1871.4,3396.7
5869,0.2,1.8,0.32,800,0,1376.37636963793,1997.7,3374.0
5870,0.2,1.8,0.32,800,-1,1233.1959827108471,2114.2,3347.4
5871,0.2,1.8,0.32,800,-2,1096.6463626658658,2217.1,3313.7
5872,0.2,1.8,0.32,800,-3,968.703724119658,2302.6,3271.3
5873,0.2,1.8,0.32,1000,3,1833.50795307996,1596.0,3429.5
5874,0.2,1.8,0.32,1000,2,1674.5319587637705,1737.2,3411.8
5875,0.2,1.8,0.32,1000,1,1519.76745202553,1872.4,3392.2
5876,0.2,1.8,0.32,1000,0,1371.1482320403995,1998.7,3369.9
5877,0.2,1.8,0.32,1000,-1,1228.1423654911239,2115.3,3343.4
5878,0.2,1.8,0.32,1000,-2,1092.451632493875,2218.1,3310.6
5879,0.2,1.8,0.32,1000,-3,964.6821651134792,2303.7,3268.4
5880,0.2,1.8,0.44,0,3,2528.3070874897635,374.0,2902.3
5881,0.2,1.8,0.44,0,2,2349.3782038683776,469.0,2818.4
5882,0.2,1.8,0.44,0,1,2172.319471437238,570.2,2742.5
5883,0.2,1.8,0.44,0,0,1998.2492162133253,676.8,2675.1
5884,0.2,1.8,0.44,0,-1,1827.9650063857364,787.7,2615.6
5885,0.2,1.8,0.44,0,-2,1661.2674845432937,894.5,2555.7
5886,0.2,1.8,0.44,0,-3,1497.567715051804,991.5,2489.0
5887,0.2,1.8,0.44,200,3,2237.3106625244136,770.9,3008.2
5888,0.2,1.8,0.44,200,2,2064.1217520342448,902.3,2966.4
5889,0.2,1.8,0.44,200,1,1893.2959618379177,1034.8,2928.1
5890,0.2,1.8,0.44,200,0,1725.6767044883743,1167.0,2892.7
5891,0.2,1.8,0.44,200,-1,1561.8359868774583,1297.1,2858.9
5892,0.2,1.8,0.44,200,-2,1403.7018711519568,1415.8,2819.5
5893,0.2,1.8,0.44,200,-3,1253.5134000775504,1514.8,2768.3
5894,0.2,1.8,0.44,400,3,1998.1692273556428,1323.2,3321.3
5895,0.2,1.8,0.44,400,2,1829.4110891585324,1468.5,3297.9
5896,0.2,1.8,0.44,400,1,1662.945133404206,1610.9,3273.8
5897,0.2,1.8,0.44,400,0,1502.8614325210472,1745.3,3248.2
5898,0.2,1.8,0.44,400,-1,1349.6951808462666,1868.2,3217.9
5899,0.2,1.8,0.44,400,-2,1203.4225653050282,1972.4,3175.8
5900,0.2,1.8,0.44,400,-3,1065.2421416835882,2055.9,3121.1
5901,0.2,1.8,0.44,600,3,1728.945089273905,1979.7,3708.7
5902,0.2,1.8,0.44,600,2,1569.6345807891319,2122.5,3692.1
5903,0.2,1.8,0.44,600,1,1415.9453543475154,2257.9,3673.9
5904,0.2,1.8,0.44,600,0,1272.0043565059386,2382.1,3654.1
5905,0.2,1.8,0.44,600,-1,1134.4762683427791,2493.7,3628.2
5906,0.2,1.8,0.44,600,-2,1004.7819561712244,2589.8,3594.6
5907,0.2,1.8,0.44,600,-3,880.3247048343238,2666.9,3547.2
5908,0.2,1.8,0.44,800,3,1559.8903031741822,2302.9,3862.8
5909,0.2,1.8,0.44,800,2,1413.3717582547238,2442.8,3856.1
5910,0.2,1.8,0.44,800,1,1272.0454309614406,2574.4,3846.4
5911,0.2,1.8,0.44,800,0,1138.3682345356356,2695.7,3834.1
5912,0.2,1.8,0.44,800,-1,1010.0489907699723,2804.7,3814.7
5913,0.2,1.8,0.44,800,-2,888.7486681500426,2898.2,3787.0
5914,0.2,1.8,0.44,800,-3,775.3989549246461,2972.7,3748.1
5915,0.2,1.8,0.44,1000,3,1553.0777784149157,2304.4,3857.5
5916,0.2,1.8,0.44,1000,2,1407.157997347813,2444.3,3851.5
5917,0.2,1.8,0.44,1000,1,1266.6160383127403,2576.0,3842.6
5918,0.2,1.8,0.44,1000,0,1132.995769774786,2697.2,3830.2
5919,0.2,1.8,0.44,1000,-1,1004.5987863896837,2806.2,3810.8
5920,0.2,1.8,0.44,1000,-2,883.5667121662791,2899.7,3783.3
5921,0.2,1.8,0.44,1000,-3,770.231409182187,2974.3,3744.5
5922,0.2,1.8,0.56,0,3,2495.667826943963,421.4,2917.0
5923,0.2,1.8,0.56,0,2,2317.28793290579,519.6,2836.9
5924,0.2,1.8,0.56,0,1,2140.7538628797925,623.9,2764.6
5925,0.2,1.8,0.56,0,0,1968.0597908027607,734.4,2702.5
5926,0.2,1.8,0.56,0,-1,1798.5953959147437,847.4,2645.9
5927,0.2,1.8,0.56,0,-2,1632.5121186597657,955.6,2588.2
5928,0.2,1.8,0.56,0,-3,1469.905971279622,1053.2,2523.1
5929,0.2,1.8,0.56,200,3,2114.9612292480533,981.5,3096.5
5930,0.2,1.8,0.56,200,2,1944.223394717533,1120.8,3065.0
5931,0.2,1.8,0.56,200,1,1776.085366293023,1263.2,3039.3
5932,0.2,1.8,0.56,200,0,1611.860390192843,1403.4,3015.3
5933,0.2,1.8,0.56,200,-1,1453.0065721037665,1535.3,2988.3
5934,0.2,1.8,0.56,200,-2,1301.098522010021,1651.5,2952.6
5935,0.2,1.8,0.56,200,-3,1155.688899029661,1747.5,2903.2
5936,0.2,1.8,0.56,400,3,1820.186451711642,1725.3,3545.5
5937,0.2,1.8,0.56,400,2,1655.3691944495138,1874.3,3529.7
5938,0.2,1.8,0.56,400,1,1497.7886158655676,2016.8,3514.5
5939,0.2,1.8,0.56,400,0,1346.644210021571,2147.9,3494.5
5940,0.2,1.8,0.56,400,-1,1201.645385614906,2264.1,3465.7
5941,0.2,1.8,0.56,400,-2,1065.572679847554,2360.6,3426.2
5942,0.2,1.8,0.56,400,-3,936.4582895909467,2437.2,3373.6
5943,0.2,1.8,0.56,600,3,1503.777895379624,2566.1,4069.9
5944,0.2,1.8,0.56,600,2,1358.748592673113,2708.3,4067.1
5945,0.2,1.8,0.56,600,1,1220.6196351300232,2840.4,4061.0
5946,0.2,1.8,0.56,600,0,1089.339708705509,2959.4,4048.7
5947,0.2,1.8,0.56,600,-1,962.8842514464322,3063.8,4026.7
5948,0.2,1.8,0.56,600,-2,841.8130418013474,3151.6,3993.4
5949,0.2,1.8,0.56,600,-3,730.9853067257859,3221.7,3952.7
5950,0.2,1.8,0.56,800,3,1329.5472471726123,2981.8,4311.3
5951,0.2,1.8,0.56,800,2,1196.5278687986472,3119.4,4316.0
5952,0.2,1.8,0.56,800,1,1068.926334164978,3248.2,4317.2
5953,0.2,1.8,0.56,800,0,947.4639818496057,3364.1,4311.5
5954,0.2,1.8,0.56,800,-1,832.2820852793965,3465.8,4298.1
5955,0.2,1.8,0.56,800,-2,724.0927439576247,3551.3,4275.4
5956,0.2,1.8,0.56,800,-3,621.6909006900243,3619.3,4241.0
5957,0.2,1.8,0.56,1000,3,1322.608583324189,2983.8,4306.4
5958,0.2,1.8,0.56,1000,2,1189.5288293709002,3121.5,4311.0
5959,0.2,1.8,0.56,1000,1,1062.012334393395,3250.2,4312.2
5960,0.2,1.8,0.56,1000,0,941.1077499292728,3366.0,4307.1
5961,0.2,1.8,0.56,1000,-1,826.0832073638824,3467.8,4293.9
5962,0.2,1.8,0.56,1000,-2,718.3920474167943,3553.3,4271.7
5963,0.2,1.8,0.56,1000,-3,616.5805240697412,3621.3,4237.9
5964,0.2,1.8,0.68,0,3,2466.8374761659697,463.8,2930.7
5965,0.2,1.8,0.68,0,2,2288.94811151724,565.8,2854.7
5966,0.2,1.8,0.68,0,1,2113.100597068567,672.9,2786.0
5967,0.2,1.8,0.68,0,0,1941.4608155018975,786.9,2728.3
5968,0.2,1.8,0.68,0,-1,1772.6831906018265,901.2,2673.9
5969,0.2,1.8,0.68,0,-2,1607.2160663597292,1010.9,2618.2
5970,0.2,1.8,0.68,0,-3,1445.6447708242579,1108.7,2554.3
5971,0.2,1.8,0.68,200,3,2000.875190195761,1199.0,3199.9
5972,0.2,1.8,0.68,200,2,1832.3545232033741,1348.6,3180.9
5973,0.2,1.8,0.68,200,1,1667.3896101146627,1495.7,3163.1
5974,0.2,1.8,0.68,200,0,1507.6535194000558,1637.0,3144.7
5975,0.2,1.8,0.68,200,-1,1353.613030946288,1767.1,3120.8
5976,0.2,1.8,0.68,200,-2,1206.978488964778,1880.4,3087.4
5977,0.2,1.8,0.68,200,-3,1067.4051495046544,1971.4,3038.8
5978,0.2,1.8,0.68,400,3,1656.247718369283,2128.4,3784.7
5979,0.2,1.8,0.68,400,2,1500.357136867744,2276.0,3776.3
5980,0.2,1.8,0.68,400,1,1350.91046547394,2414.2,3765.1
5981,0.2,1.8,0.68,400,0,1207.408744113946,2539.5,3746.9
5982,0.2,1.8,0.68,400,-1,1072.463733669598,2647.5,3720.0
5983,0.2,1.8,0.68,400,-2,944.7003568071419,2736.8,3681.5
5984,0.2,1.8,0.68,400,-3,826.489399464092,2808.3,3634.8
5985,0.2,1.8,0.68,600,3,1317.8959376499242,3144.1,4462.0
5986,0.2,1.8,0.68,600,2,1184.170162088015,3280.9,4465.1
5987,0.2,1.8,0.68,600,1,1056.513255915159,3405.3,4461.8
5988,0.2,1.8,0.68,600,0,932.8639074368145,3516.9,4449.8
5989,0.2,1.8,0.68,600,-1,817.4566136943283,3613.6,4431.0
5990,0.2,1.8,0.68,600,-2,710.303329585921,3693.2,4403.5
5991,0.2,1.8,0.68,600,-3,606.5170448454295,3755.5,4362.0
5992,0.2,1.8,0.68,800,3,1139.5254210510825,3640.5,4780.0
5993,0.2,1.8,0.68,800,2,1018.3341926461928,3772.6,4791.0
5994,0.2,1.8,0.68,800,1,903.2379801253041,3893.9,4797.1
5995,0.2,1.8,0.68,800,0,794.247644122275,4002.4,4796.6
5996,0.2,1.8,0.68,800,-1,690.8455214999669,4096.5,4787.3
5997,0.2,1.8,0.68,800,-2,596.2898564740325,4173.4,4769.6
5998,0.2,1.8,0.68,800,-3,507.5421852591412,4233.8,4741.3
5999,0.2,1.8,0.68,1000,3,1131.770668458628,3643.0,4774.7
6000,0.2,1.8,0.68,1000,2,1011.0820005369038,3775.0,4786.1
6001,0.2,1.8,0.68,1000,1,896.7491195284119,3896.3,4793.0
6002,0.2,1.8,0.68,1000,0,788.275242785585,4004.8,4793.1
6003,0.2,1.8,0.68,1000,-1,685.4216240934489,4098.9,4784.3
6004,0.2,1.8,0.68,1000,-2,592.049327582547,4175.8,4767.8
6005,0.2,1.8,0.68,1000,-3,503.4601294945829,4236.2,4739.6
6006,0.2,1.8,0.8,0,3,2439.901478636234,505.3,2945.2
6007,0.2,1.8,0.8,0,2,2262.5364842233234,609.8,2872.3
6008,0.2,1.8,0.8,0,1,2087.678466964273,720.2,2807.9
6009,0.2,1.8,0.8,0,0,1916.826992746222,836.9,2753.8
6010,0.2,1.8,0.8,0,-1,1748.652261387669,952.4,2701.0
6011,0.2,1.8,0.8,0,-2,1583.7655078745627,1063.4,2647.1
6012,0.2,1.8,0.8,0,-3,1423.2044457272789,1161.9,2585.1
6013,0.2,1.8,0.8,200,3,1895.662605747796,1419.0,3314.6
6014,0.2,1.8,0.8,200,2,1729.85745412911,1571.7,3301.5
6015,0.2,1.8,0.8,200,1,1568.8318128603835,1720.7,3289.5
6016,0.2,1.8,0.8,200,0,1413.3310730942355,1861.1,3274.4
6017,0.2,1.8,0.8,200,-1,1264.7744580317851,1989.3,3254.1
6018,0.2,1.8,0.8,200,-2,1122.633481711306,2098.1,3220.7
6019,0.2,1.8,0.8,200,-3,988.25584207921,2184.1,3172.4
6020,0.2,1.8,0.8,400,3,1512.7397884903967,2512.3,4025.1
6021,0.2,1.8,0.8,400,2,1364.0859874870062,2656.7,4020.8
6022,0.2,1.8,0.8,400,1,1222.087978564549,2790.5,4012.6
6023,0.2,1.8,0.8,400,0,1088.1511673741409,2909.8,3998.0
6024,0.2,1.8,0.8,400,-1,961.8639311260615,3011.9,3973.8
6025,0.2,1.8,0.8,400,-2,844.450976433418,3095.3,3939.8
6026,0.2,1.8,0.8,400,-3,731.6951200064289,3161.6,3893.3
6027,0.2,1.8,0.8,600,3,1160.3609002257037,3691.1,4851.4
6028,0.2,1.8,0.8,600,2,1034.9767257255564,3821.8,4856.8
6029,0.2,1.8,0.8,600,1,915.113177539699,3940.8,4855.9
6030,0.2,1.8,0.8,600,0,804.4223516211996,4045.7,4850.1
6031,0.2,1.8,0.8,600,-1,698.3532843588131,4134.4,4832.7
6032,0.2,1.8,0.8,600,-2,596.9735365226425,4205.9,4802.9
6033,0.2,1.8,0.8,600,-3,505.2628320213202,4262.5,4767.8
6034,0.2,1.8,0.8,800,3,986.5088580493435,4293.9,5280.4
6035,0.2,1.8,0.8,800,2,876.1646882531569,4419.9,5296.0
6036,0.2,1.8,0.8,800,1,772.5538710776515,4534.5,5307.1
6037,0.2,1.8,0.8,800,0,676.7262781299487,4635.8,5312.6
6038,0.2,1.8,0.8,800,-1,584.6833297829547,4721.3,5306.0
6039,0.2,1.8,0.8,800,-2,497.83494527268533,4790.0,5287.8
6040,0.2,1.8,0.8,800,-3,418.30186724664975,4844.8,5263.1
6041,0.2,1.8,0.8,1000,3,980.5716461090459,4310.8,5291.4
6042,0.2,1.8,0.8,1000,2,870.913240424276,4436.6,5307.5
6043,0.2,1.8,0.8,1000,1,768.0411464447881,4551.3,5319.4
6044,0.2,1.8,0.8,1000,0,672.2828147912077,4652.5,5324.8
6045,0.2,1.8,0.8,1000,-1,580.2192518115406,4737.8,5318.1
6046,0.2,1.8,0.8,1000,-2,493.50583872332885,4806.5,5300.0
6047,0.2,1.8,0.8,1000,-3,415.24718382797676,4861.3,5276.6
6048,0.2,1.5,0.2,0,3,2303.1579570517583,277.6,2580.8
6049,0.2,1.5,0.2,0,2,2138.6323316651283,364.1,2502.7
6050,0.2,1.5,0.2,0,1,1975.861875376473,453.4,2429.2
6051,0.2,1.5,0.2,0,0,1815.3610227123902,550.4,2365.8
6052,0.2,1.5,0.2,0,-1,1659.4849902548945,652.5,2312.0
6053,0.2,1.5,0.2,0,-2,1506.396893946418,752.4,2258.8
6054,0.2,1.5,0.2,0,-3,1356.5926475794292,843.6,2200.2
6055,0.2,1.5,0.2,200,3,2204.1665626105173,404.0,2608.1
6056,0.2,1.5,0.2,200,2,2041.178650127198,504.9,2546.0
6057,0.2,1.5,0.2,200,1,1879.8646858014652,612.0,2491.9
6058,0.2,1.5,0.2,200,0,1722.3800809953698,724.0,2446.4
6059,0.2,1.5,0.2,200,-1,1568.1666900146845,833.9,2402.0
6060,0.2,1.5,0.2,200,-2,1417.1337995681438,937.1,2354.2
6061,0.2,1.5,0.2,200,-3,1271.199490798781,1033.3,2304.5
6062,0.2,1.5,0.2,400,3,2094.3580547856573,597.2,2691.6
6063,0.2,1.5,0.2,400,2,1933.6958383111933,712.7,2646.4
6064,0.2,1.5,0.2,400,1,1775.0669105989698,828.6,2603.7
6065,0.2,1.5,0.2,400,0,1619.1239042937855,943.3,2562.4
6066,0.2,1.5,0.2,400,-1,1466.7387791115723,1055.2,2521.9
6067,0.2,1.5,0.2,400,-2,1319.471975525449,1162.1,2481.6
6068,0.2,1.5,0.2,400,-3,1178.8367088383172,1255.5,2434.3
6069,0.2,1.5,0.2,600,3,1959.4674384383518,839.9,2799.4
6070,0.2,1.5,0.2,600,2,1802.7621317188732,963.7,2766.4
6071,0.2,1.5,0.2,600,1,1648.0955332194958,1087.4,2735.5
6072,0.2,1.5,0.2,600,0,1496.2962029435462,1208.1,2704.4
6073,0.2,1.5,0.2,600,-1,1348.8215099662852,1323.0,2671.8
6074,0.2,1.5,0.2,600,-2,1208.3074185385506,1427.6,2635.9
6075,0.2,1.5,0.2,600,-3,1074.1883699944267,1517.3,2591.5
6076,0.2,1.5,0.2,800,3,1857.648488255753,974.6,2832.2
6077,0.2,1.5,0.2,800,2,1704.0635227813966,1100.7,2804.8
6078,0.2,1.5,0.2,800,1,1552.6275094646674,1226.3,2778.9
6079,0.2,1.5,0.2,800,0,1405.4311961903265,1346.9,2752.3
6080,0.2,1.5,0.2,800,-1,1264.2757622650709,1459.7,2724.0
6081,0.2,1.5,0.2,800,-2,1129.7377808975552,1561.9,2691.6
6082,0.2,1.5,0.2,800,-3,1002.8433735327734,1650.5,2653.3
6083,0.2,1.5,0.2,1000,3,1852.6772544951216,975.2,2827.9
6084,0.2,1.5,0.2,1000,2,1699.3731763153924,1101.3,2800.7
6085,0.2,1.5,0.2,1000,1,1547.9807751305702,1227.0,2775.0
6086,0.2,1.5,0.2,1000,0,1400.89237143648,1347.6,2748.5
6087,0.2,1.5,0.2,1000,-1,1260.0848746818954,1460.4,2720.5
6088,0.2,1.5,0.2,1000,-2,1126.338910880831,1562.5,2688.9
6089,0.2,1.5,0.2,1000,-3,999.456291279479,1651.1,2650.5
6090,0.2,1.5,0.32,0,3,2257.1213132357275,343.6,2600.8
6091,0.2,1.5,0.32,0,2,2093.476916977352,433.0,2526.5
6092,0.2,1.5,0.32,0,1,1931.4117091637945,528.9,2460.3
6093,0.2,1.5,0.32,0,0,1772.8856929003366,631.2,2404.1
6094,0.2,1.5,0.32,0,-1,1618.1750031300096,737.0,2355.1
6095,0.2,1.5,0.32,0,-2,1465.9384692937851,838.5,2304.4
6096,0.2,1.5,0.32,0,-3,1317.9032985046283,931.2,2249.1
6097,0.2,1.5,0.32,200,3,2054.7285478210965,614.0,2668.8
6098,0.2,1.5,0.32,200,2,1894.775958136182,731.2,2626.0
6099,0.2,1.5,0.32,200,1,1737.6879128019643,851.8,2589.4
6100,0.2,1.5,0.32,200,0,1584.014589275318,970.2,2554.3
6101,0.2,1.5,0.32,200,-1,1433.2603529214055,1087.7,2520.9
6102,0.2,1.5,0.32,200,-2,1288.0055700348669,1200.5,2488.5
6103,0.2,1.5,0.32,200,-3,1149.4152307112984,1297.7,2447.2
6104,0.2,1.5,0.32,400,3,1877.8337393783152,992.5,2870.3
6105,0.2,1.5,0.32,400,2,1721.3283166823376,1118.9,2840.2
6106,0.2,1.5,0.32,400,1,1567.2749521472874,1248.6,2815.9
6107,0.2,1.5,0.32,400,0,1418.0340132982585,1374.0,2792.0
6108,0.2,1.5,0.32,400,-1,1274.6845666064216,1492.4,2767.1
6109,0.2,1.5,0.32,400,-2,1138.176259193824,1597.9,2736.1
6110,0.2,1.5,0.32,400,-3,1007.63008290071,1684.6,2692.2
6111,0.2,1.5,0.32,600,3,1672.3786968304,1449.6,3122.0
6112,0.2,1.5,0.32,600,2,1522.553160145308,1583.5,3106.0
6113,0.2,1.5,0.32,600,1,1376.3671366735375,1712.5,3088.9
6114,0.2,1.5,0.32,600,0,1237.1041180114794,1833.9,3071.0
6115,0.2,1.5,0.32,600,-1,1105.5869675507956,1944.1,3049.7
6116,0.2,1.5,0.32,600,-2,980.8642586412846,2041.1,3021.9
6117,0.2,1.5,0.32,600,-3,861.767345701123,2121.9,2983.7
6118,0.2,1.5,0.32,800,3,1530.0312907956754,1681.8,3211.9
6119,0.2,1.5,0.32,800,2,1389.683481756702,1815.2,3204.9
6120,0.2,1.5,0.32,800,1,1254.7109649813451,1942.1,3196.8
6121,0.2,1.5,0.32,800,0,1124.9659110030257,2060.9,3185.8
